,sales,MoM,YoY
,Queens,,
,The Rockaways,,
,All,,
2016-01,415014.6627004451,-0.0008260552487050488,0.059701724152518176
2016-02,419627.7536472892,0.01111548906929527,0.010312107667383108
2016-03,382384.835113855,-0.08875227677323283,-0.017514902401511434
2016-04,384873.3963739496,0.006508001969674382,-0.0037196058664150655
2016-05,419925.0686042851,0.09107325307639269,0.10644951780635648
2016-06,429795.1316451409,0.023504343462182886,0.04162961481851801
2016-07,402451.6447614474,-0.06361981528043359,-0.03256696936260617
2016-08,390170.538451917,-0.03051573144100328,-0.07742037564436333
2016-09,456691.0743080187,0.1704909246096229,0.09984815687668025
2016-10,429737.4119335582,-0.05901946390194057,0.04759302501508467
2016-11,423592.3919337434,-0.014299476445781,0.029648202173675475
2016-12,405220.1736382497,-0.04337239913970736,-0.02440690468042972
2017-01,423771.8698986538,0.04578176869586392,0.021100958557046523
2017-02,457773.0950887222,0.08023473855921548,0.09090280876296708
2017-03,458332.5281106494,0.0012220749273583742,0.1986158603130297
2017-04,428187.0711231448,-0.0657720217060983,0.11254005903570152
2017-05,415746.1670119152,-0.02905483362353012,-0.009951541131515196
2017-06,431717.9838924952,0.0384172318301188,0.004473880939493524
2017-07,445991.5483273126,0.033062241943508486,0.10818667070344157
2017-08,445335.509502486,-0.001470966943851404,0.14138681836267675
2017-09,443048.0738625074,-0.005136432175673611,-0.029873586792085405
2017-10,441165.6055055561,-0.0042489031507120245,0.02659343416384896
2017-11,500107.16961623,0.13360416899030358,0.18063303104474726
2017-12,485356.3440343213,-0.029495329157604555,0.19775957765521124
2018-01,509014.7796815648,0.04874446566535551,0.20115282735330453
2018-02,522976.973261183,0.0274298392442609,0.14243711321615238
2018-03,484403.294943075,-0.07375789048142989,0.056881773021642656
2018-04,464181.2087728677,-0.041746384430732864,0.08406171058670542
2018-05,520767.5669440021,0.12190574952555466,0.25260942436801126
2018-06,496427.4050206444,-0.046739012696570215,0.1498881759446531
