,sales,MoM,YoY
,Queens,,
,Central Queens,,
,All,,
2012-11,389279.2486995415,-0.010448041987693335,0.018310982784655705
2012-12,390294.146174498,0.0026071193836993967,0.010076434691243197
2013-01,386526.7998261034,-0.009652582251926223,0.005690988958731769
2013-02,390026.2278582992,0.009053519791564879,0.0061642985096928005
2013-03,379958.3966132017,-0.025813215948018886,-0.03980867981201974
2013-04,387636.7942255785,0.020208521987720163,-0.005111260314319632
2013-05,380822.9989120123,-0.0175777826436182,-0.013737140385132185
2013-06,377024.5377066802,-0.009974348230501029,-0.02967797348562795
2013-07,388549.2381099915,0.03056750755113269,0.008340726021754064
2013-08,397698.7167324598,0.023547797100243573,0.05170987989523401
2013-09,400163.0285564258,0.006196428905310913,0.02182267978542396
2013-10,400541.0782288242,0.0009447391323536003,0.018179647514718233
2013-11,398434.7948999316,-0.0052585950440002804,0.023519224903397307
2013-12,398722.6331976166,0.0007224225930300143,0.021595217621712015
2014-01,408034.7673430759,0.02335491735389894,0.05564418179191932
2014-02,402007.2905675354,-0.01477196861137231,0.030718607758832617
2014-03,410335.5737566433,0.020716746647431172,0.07994869284166817
2014-04,405240.6383142428,-0.012416509238416862,0.0454132434043919
2014-05,408842.3953809078,0.008887946385752299,0.07357590415743043
2014-06,408753.4629233849,-0.00021752259190255252,0.08415612790006088
2014-07,410788.3546664221,0.004978286247372177,0.05723628918848922
2014-08,415274.2002243592,0.010920089401219357,0.04419296002838968
2014-09,408670.4328163092,-0.01590218560286727,0.02125984574480455
2014-10,409129.8391507371,0.0011241486966941938,0.021442896593508065
2014-11,407179.5366782983,-0.004766952409257619,0.02194773621757351
2014-12,417280.7507531836,0.02480776454850675,0.04654392806030949
2015-01,419004.8734313055,0.00413180496586496,0.026885223922612278
2015-02,426073.41745021,0.01686983724322566,0.05986490157603663
2015-03,424445.237894632,-0.0038213591575876338,0.034385671241744964
2015-04,417637.0175521689,-0.016040279721911244,0.03059016807764814
2015-05,429919.5287222594,0.02940953664040613,0.05155319893308663
2015-06,431601.7432725917,0.0039128591235013666,0.05589746001366436
2015-07,432950.5636367763,0.003125150408238131,0.053950431453566594
2015-08,436672.4637326712,0.008596593718763312,0.05152803496280578
2015-09,435653.5042788388,-0.0023334639540180113,0.06602648318983739
2015-10,447509.5415115661,0.0272143736163748,0.09380812321217324
2015-11,444718.1744300725,-0.006237558806154397,0.0921918573266427
2015-12,448636.9377728041,0.008811790405808706,0.0751441013347085
2016-01,443682.1626636825,-0.01104406412391934,0.0588949933452807
2016-02,457672.9869960198,0.03153343882102955,0.07416461166461397
2016-03,464948.9043224845,0.015897633317231374,0.09542730795794085
2016-04,467280.6750129017,0.005015111700962027,0.11886795320898869
2016-05,471832.0944055512,0.009740226026945908,0.09748932738147031
2016-06,465795.1853577754,-0.012794612997620525,0.0792245226488526
2016-07,467604.6356131284,0.003884647828558352,0.08004163728361635
2016-08,472213.5383515927,0.00985640942678212,0.08139069341610594
2016-09,468358.2187730453,-0.008164356303729914,0.07507047268756484
2016-10,479717.1973677312,0.024252758122709883,0.07197088077133817
2016-11,483451.9914248328,0.007785407897809016,0.08709744557752686
2016-12,484740.0121100126,0.0026642163193573154,0.08047280840591764
2017-01,491300.3771779097,0.013533780797959416,0.1073250595163604
2017-02,487557.2332829625,-0.0076188500331473286,0.06529606757674467
2017-03,481952.2980037341,-0.01149595349347532,0.03657045650215407
2017-04,488262.114510986,0.013092201309937712,0.044901149608862045
2017-05,500992.1973227375,0.026072231355695363,0.06180186397435361
2017-06,501051.6883055446,0.00011874632604058633,0.07569099908297416
2017-07,513183.7999226971,0.02421329355895563,0.09747372211099825
2017-08,518603.1127636448,0.010560179104960099,0.09823855235914913
2017-09,526010.2442408497,0.0142828519438154,0.12309386951473833
2017-10,512762.0993457638,-0.025186096735066443,0.06888413039881436
2017-11,517119.1738287258,0.008497263133373734,0.0696391430815475
2017-12,519733.418518503,0.005055400809104604,0.07219005143843704
2018-01,531998.3034653927,0.02359841509104932,0.08283715661131152
2018-02,528865.5488628545,-0.005888655249709829,0.08472505945967157
2018-03,535125.2576189734,0.01183610611350705,0.11032826243485894
2018-04,531151.6265359751,-0.007425609287587731,0.087841163076813
2018-05,535859.7347267687,0.008863962672012393,0.0695969669594867
2018-06,547556.2543496843,0.021827577003671772,0.09281390948189161
